CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600411,461,Germany,Female,19,6,110174.77,1,1,1,141627.72,1
15600412,800,Germany,Male,58,10,135096.44,2,1,1,90493.8,0
15600413,680,Spain,Female,66,1,0.0,1,1,0,69229.04,0
15600414,822,Spain,Female,67,10,0.0,1,1,1,107384.91,1
15600415,583,France,Female,62,8,0.0,1,1,1,41855.29,0
15600416,525,France,Female,18,4,94455.95,2,1,1,66604.76,0
15600417,741,France,Female,61,6,116234.7,1,1,0,19510.87,1
15600418,806,Spain,Male,37,3,119749.53,2,1,1,133486.55,0
15600419,492,Germany,Female,69,0,181431.16,1,1,1,72409.7,0
15600420,381,Germany,Female,38,7,128873.16,3,1,0,117441.4,1
15600421,530,Germany,Female,54,0,180017.57,1,1,0,138775.4,1
15600422,416,France,Male,25,2,102131.85,1,1,1,103127.07,0
15600423,353,France,Female,44,5,102883.84,3,0,0,65725.8,0
15600424,635,France,Female,64,7,105202.38,2,0,0,98636.35,0
15600425,618,Spain,Male,52,7,0.0,2,0,0,63644.69,1
15600426,585,France,Male,23,1,108448.57,1,0,0,91587.39,0
15600427,626,Germany,Female,62,8,61828.33,3,1,1,73342.32,1
15600428,390,France,Male,61,3,95801.76,2,1,0,35232.24,0
15600429,470,France,Male,36,3,0.0,2,1,0,120313.65,0
15600430,843,France,Male,35,1,0.0,3,1,1,82016.57,0
15600431,624,Germany,Female,73,0,193979.13,2,1,1,40669.26,0
15600432,580,Spain,Male,18,9,0.0,1,0,1,135397.01,0
15600433,653,France,Female,42,6,0.0,1,0,0,130184.53,0
15600434,435,France,Male,44,10,86883.76,2,1,1,90441.53,0
15600435,412,Spain,Male,24,9,0.0,2,0,1,145993.02,0
15600436,753,France,Female,61,2,102541.46,2,1,0,140167.99,0
15600437,541,Germany,Male,59,3,178359.36,1,0,1,136095.79,1
15600438,642,Spain,Female,46,10,107555.16,2,1,1,32994.39,0
15600439,380,France,Male,48,8,0.0,2,1,1,54774.99,0
15600440,679,France,Male,61,5,0.0,1,1,1,70375.68,0
15600441,495,Germany,Female,60,0,119909.87,1,0,1,127307.75,0
15600442,456,France,Female,53,8,107600.4,4,0,1,132616.83,1
15600443,708,France,Male,36,8,0.0,1,1,0,116450.5,0
15600444,459,Germany,Female,23,4,192376.7,1,1,1,78773.9,0
15600445,625,Germany,Female,42,7,139772.92,1,0,1,36856.66,0
15600446,559,Germany,Female,48,6,70695.97,1,0,1,19751.49,1
15600447,488,Germany,Male,26,10,88789.41,1,0,1,109405.82,0
15600448,435,France,Male,37,7,100671.56,2,1,1,149210.8,0
15600449,393,France,Female,27,8,104952.86,1,1,1,61638.74,0
15600450,431,Germany,Female,54,1,75594.87,2,0,1,91778.81,0
15600451,413,Spain,Female,44,9,80394.27,1,1,1,124428.55,0
15600452,727,France,Female,30,4,0.0,3,1,0,40175.02,0
15600453,767,Germany,Female,58,7,189036.53,1,1,0,126990.2,1
15600454,692,France,Male,19,2,115687.76,2,1,1,99421.32,0
15600455,670,France,Female,67,10,86946.65,1,0,1,91929.52,0
15600456,404,France,Female,38,10,97009.32,1,1,0,117908.03,0
15600457,423,France,Female,50,5,0.0,1,1,0,47528.05,0
15600458,722,France,Male,41,5,0.0,2,1,0,97995.35,0
15600459,478,France,Male,70,6,111301.29,1,1,1,47450.79,0
15600460,605,France,Male,61,10,98885.93,2,0,1,39237.28,0
15600461,771,Spain,Female,59,2,0.0,1,1,0,99152.88,0
15600462,580,Spain,Female,51,7,110844.42,1,1,0,51352.95,0
15600463,846,Spain,Female,26,7,83286.93,1,1,0,111441.19,0
15600464,486,Germany,Female,19,8,150964.22,2,1,0,84455.53,0
15600465,700,France,Male,72,7,112137.18,1,0,0,108818.76,0
15600466,804,France,Male,73,2,91307.61,1,0,0,135368.54,0
15600467,750,Germany,Male,47,5,152325.95,2,1,0,33663.22,1
15600468,704,France,Male,39,8,80573.43,1,0,1,24009.72,0
15600469,461,Germany,Female,63,0,196710.1,2,1,0,68988.78,0
15600470,834,France,Male,28,2,108130.44,1,1,1,111755.54,0
15600471,657,Germany,Female,72,1,58960.76,2,0,1,134630.45,1
15600472,495,France,Female,60,7,0.0,4,1,0,19697.24,1
15600473,796,Germany,Male,34,5,100448.99,1,0,1,122049.35,0
15600474,382,Spain,Female,53,9,94326.52,1,1,1,25181.31,0
15600475,609,Germany,Female,30,10,142583.69,2,0,1,93377.72,0
15600476,436,France,Female,24,10,0.0,2,0,1,61453.89,0
15600477,680,Spain,Male,33,7,108942.7,1,1,1,17383.32,0
15600478,785,Germany,Male,50,1,156303.48,2,1,1,28107.61,0
15600479,614,Spain,Female,62,10,84870.89,1,0,1,62753.04,0
15600480,669,Spain,Male,18,5,0.0,2,0,0,143756.71,0
15600481,379,Spain,Female,28,6,0.0,2,1,1,35902.33,0
15600482,741,France,Female,23,7,100512.6,2,1,0,51716.9,0
15600483,581,Spain,Male,37,8,107653.73,3,1,0,149207.97,1
15600484,738,Spain,Male,52,4,92683.01,2,0,0,79883.76,0
15600485,425,Germany,Male,61,10,54844.05,2,1,1,50403.09,0
15600486,796,France,Female,54,2,98388.38,3,0,0,98151.83,1
15600487,478,France,Male,58,1,102817.47,1,1,0,73864.36,1
15600488,620,Germany,Male,43,7,170148.11,1,1,0,130871.6,0
15600489,438,Germany,Male,29,0,159290.07,1,1,1,16077.18,0
15600490,815,France,Female,47,9,106253.05,4,1,0,149564.84,1
15600491,771,Spain,Male,45,5,90572.27,2,1,1,23952.18,1
15600492,519,France,Male,44,1,82384.17,1,1,1,87511.7,0
15600493,477,France,Female,59,2,80079.42,1,1,1,109149.0,0
15600494,523,France,Male,36,7,0.0,1,1,0,89227.08,0
15600495,786,France,Female,22,0,117684.4,1,1,0,55604.46,1
15600496,375,Spain,Male,22,5,83764.46,3,0,0,130483.42,1
15600497,410,France,Male,58,2,0.0,2,1,1,73107.11,0
15600498,837,Germany,Male,44,5,73327.05,3,1,0,55594.68,0
15600499,728,Germany,Male,45,2,138359.02,1,1,1,118725.05,0
15600500,416,Spain,Male,43,10,89873.3,2,1,0,34690.54,0
15600501,787,Spain,Female,44,10,100065.88,1,0,1,42676.22,0
15600502,755,France,Female,69,7,86624.81,2,0,0,49123.92,0
15600503,375,Germany,Male,66,4,114918.94,4,0,1,73708.93,0
15600504,432,Spain,Female,59,3,90672.25,3,1,1,17745.4,0
15600505,841,France,Female,38,8,0.0,2,1,0,148889.71,0
15600506,713,Germany,Male,18,4,135434.89,1,1,0,96020.38,0
15600507,716,Germany,Female,71,3,81290.83,2,0,0,146047.12,0
15600508,409,Germany,Female,45,7,101479.07,1,1,1,124006.19,0
15600509,388,Spain,Male,65,7,99379.48,1,1,1,33131.85,1
15600510,472,Spain,Female,32,7,0.0,1,1,0,43224.19,0
15600511,641,France,Male,72,3,0.0,1,1,0,19650.65,0
15600512,626,Germany,Male,34,0,199886.91,2,1,0,127561.71,0
15600513,774,Germany,Male,43,1,147880.24,1,1,0,95116.78,0
15600514,723,France,Female,37,3,0.0,1,0,0,44033.78,0
15600515,653,France,Male,42,9,98621.26,1,1,0,145961.45,0
15600516,631,France,Male,30,1,86011.04,2,1,0,114459.76,0
15600517,540,Germany,Male,50,10,180727.14,2,1,1,110245.04,0
15600518,810,Germany,Female,42,9,120853.79,1,1,1,51044.18,0
15600519,641,France,Male,25,2,84579.31,2,1,0,57305.44,0
15600520,501,Spain,Male,22,8,0.0,2,0,0,105177.14,0
15600521,733,France,Male,23,8,91314.17,1,1,1,95129.47,0
15600522,582,Germany,Male,40,10,67910.48,2,1,0,102383.28,1
15600523,823,Germany,Male,69,8,96522.83,2,1,0,133641.08,1
15600524,754,Germany,Male,47,6,115144.4,1,1,0,36654.12,1
15600525,495,France,Female,31,3,0.0,2,1,1,30705.01,0
15600526,620,France,Male,71,0,87058.83,2,1,0,91225.48,0
15600527,684,France,Female,40,2,90638.27,1,1,1,82521.03,0
15600528,483,France,Female,28,7,117643.04,2,0,0,69387.43,0
15600529,520,Germany,Female,48,3,142167.34,2,1,0,137136.22,0
15600530,764,Germany,Male,23,9,78203.79,1,0,1,90381.33,0
15600531,377,Germany,Female,28,9,191547.51,2,1,0,91578.94,0
15600532,485,Germany,Male,30,1,111435.64,1,0,0,64467.96,0
15600533,762,Spain,Male,29,7,0.0,1,1,1,61449.7,0
15600534,754,Germany,Female,71,6,82965.79,2,1,0,148326.6,1
15600535,814,Germany,Female,19,10,153810.12,2,0,1,99114.82,0
15600536,725,Germany,Female,70,9,80242.98,1,1,1,126390.62,0
15600537,590,France,Male,52,8,106938.72,2,1,0,75406.85,0
15600538,693,France,Male,72,1,0.0,2,1,0,40900.33,0
15600539,791,France,Male,53,4,115255.13,2,1,0,58853.53,1
15600540,793,Germany,Female,34,5,164189.88,1,0,1,61727.18,0
15600541,783,Spain,Male,45,1,0.0,2,0,1,91263.19,0
15600542,577,France,Male,45,1,99098.62,2,1,1,35873.12,0
15600543,636,Spain,Male,39,9,86172.47,4,1,0,67247.45,0
15600544,652,Spain,Male,55,3,0.0,3,1,1,28577.92,0
15600545,383,France,Female,24,7,96452.27,1,1,0,82031.6,0
15600546,351,France,Female,32,10,101263.28,1,1,0,142902.3,0
15600547,711,Spain,Female,49,4,0.0,1,1,1,60756.05,0
15600548,544,Spain,Female,28,8,99449.2,1,1,0,21711.18,0
15600549,443,Germany,Female,41,3,60471.9,2,1,1,97182.67,0
15600550,677,Spain,Female,20,2,0.0,2,1,0,100688.51,0
15600551,657,Germany,Female,47,9,114079.34,2,0,0,79741.91,1
15600552,484,Spain,Male,23,7,115872.49,1,0,1,68576.04,0
15600553,553,Spain,Male,19,0,90064.07,1,1,1,135509.72,1
15600554,599,Germany,Male,31,8,134230.39,1,0,1,141689.02,0
15600555,496,France,Male,58,3,95111.5,2,0,1,105876.81,1
15600556,695,France,Female,35,10,112499.64,2,1,1,82665.37,0
15600557,697,France,Male,68,8,99751.55,2,0,0,24118.94,0
15600558,603,Germany,Female,61,7,57999.47,1,1,1,55640.15,0
15600559,748,Spain,Male,48,2,115793.74,3,1,1,53487.39,1
15600560,683,Spain,Female,30,2,103905.76,1,1,1,22862.74,0
15600561,525,France,Male,43,8,100305.08,2,0,0,128854.02,1
15600562,474,France,Female,61,2,111331.21,1,1,0,132051.43,1
15600563,600,France,Female,29,3,0.0,1,1,1,138170.07,0
15600564,747,France,Male,35,8,0.0,3,0,0,115144.26,0
15600565,480,Spain,Female,26,3,96283.78,2,1,0,110919.39,0
15600566,399,France,Male,66,10,100310.97,1,1,1,79506.58,0
15600567,442,France,Male,38,2,0.0,1,0,1,130748.72,0
15600568,729,Germany,Male,65,6,116098.05,1,0,0,83868.17,1
15600569,659,France,Male,66,5,85322.33,1,1,0,19001.55,1
15600570,739,Spain,Male,70,0,91091.6,2,1,1,93962.9,0
15600571,782,Germany,Female,73,9,192771.26,2,1,1,67711.77,1
15600572,756,France,Male,57,7,92039.47,1,1,0,85375.22,0
15600573,569,Spain,Male,60,0,0.0,1,1,1,74495.32,0
15600574,683,Germany,Male,41,3,183622.27,1,1,0,82067.76,0
15600575,683,Germany,Female,51,5,174656.94,1,1,1,29657.32,1
15600576,369,France,Male,25,5,117638.45,2,0,1,16961.98,0
15600577,554,Germany,Male,61,6,89186.2,4,0,1,60925.3,1
15600578,440,France,Male,70,10,0.0,1,0,1,49362.75,0
15600579,793,France,Female,50,4,91184.25,1,0,1,48757.79,1
15600580,704,France,Female,40,4,109190.3,1,1,0,141507.86,0
15600581,522,Germany,Female,30,3,195465.46,1,1,0,125562.98,1
15600582,538,France,Male,71,5,0.0,1,1,1,16805.07,0
15600583,661,France,Male,70,6,97807.08,3,1,1,16177.09,0
15600584,351,Spain,Male,66,9,0.0,2,1,1,119881.49,0
15600585,710,France,Female,31,9,119536.49,1,1,0,147956.18,1
15600586,778,France,Female,31,0,100136.12,1,1,0,77802.86,1
15600587,517,France,Male,33,8,117909.76,1,1,1,73472.52,0
15600588,717,France,Male,66,7,116609.24,1,1,1,52236.31,1
15600589,373,France,Male,55,6,117652.62,2,1,1,104995.56,0
15600590,762,France,Female,56,8,0.0,2,0,1,78672.67,1
15600591,800,Spain,Male,43,2,0.0,1,1,0,37615.03,0
15600592,714,France,Female,43,9,93855.3,2,1,1,79985.58,0
15600593,417,France,Male,18,3,0.0,2,0,0,65810.09,0
15600594,719,Germany,Female,49,6,63311.17,1,1,1,135123.8,1
15600595,543,France,Male,74,5,0.0,1,0,1,119164.19,0
15600596,433,Spain,Female,32,1,0.0,1,1,0,109668.4,0
15600597,787,France,Male,69,1,111133.16,2,0,1,59166.63,0
15600598,786,France,Male,38,9,94642.53,2,0,0,33848.08,0
15600599,556,France,Male,35,6,104837.44,2,0,1,131731.66,0
15600600,398,France,Female,47,8,116974.42,2,1,0,61270.9,1
15600601,381,France,Female,30,10,0.0,2,0,1,95049.14,0
15600602,666,France,Female,41,8,105508.01,2,0,0,94761.45,0
15600603,519,France,Male,47,6,105714.5,2,1,1,140287.17,0
15600604,478,France,Female,19,10,104495.97,2,1,1,38182.69,0
15600605,796,France,Male,36,7,86390.78,1,0,0,119172.14,0
15600606,451,France,Male,64,9,0.0,1,1,1,77449.73,0
15600607,384,France,Male,61,2,80306.56,1,0,1,38591.52,0
15600608,656,Spain,Female,64,0,105050.59,2,1,1,127811.21,0
15600609,548,Spain,Male,42,6,103014.33,2,1,0,125718.78,0
15600610,650,France,Female,67,7,0.0,1,0,1,20424.63,0
15600611,426,Germany,Male,31,1,80944.74,2,1,0,110774.4,0
15600612,718,Spain,Male,23,8,0.0,1,0,1,35725.18,0
15600613,670,France,Female,29,3,0.0,3,1,0,97398.65,0
15600614,363,Germany,Female,37,9,190894.29,2,1,0,101913.36,0
15600615,698,Germany,Male,40,10,149524.79,3,0,0,104808.01,0
15600616,480,France,Male,47,8,110229.29,1,0,1,31213.08,1
15600617,587,France,Female,47,2,0.0,3,1,1,95772.65,0
15600618,629,Germany,Male,55,7,150930.19,1,1,1,28481.53,0
15600619,414,Spain,Female,47,10,0.0,2,0,1,115649.82,0
15600620,781,France,Female,58,1,0.0,1,0,1,23605.53,0
15600621,487,France,Male,47,2,93312.27,2,1,1,117304.49,0
15600622,618,France,Male,74,0,0.0,3,1,1,134271.47,0
15600623,577,France,Male,53,4,0.0,2,0,1,55303.12,0
15600624,550,Spain,Female,66,3,101427.51,2,1,1,120069.42,0
15600625,491,France,Male,51,0,0.0,1,1,1,71365.36,0
15600626,449,France,Female,33,9,0.0,1,1,1,122691.34,0
15600627,487,Spain,Female,41,8,108973.18,1,1,1,107644.07,0
15600628,517,France,Male,31,5,92817.0,1,1,0,54033.97,0
15600629,756,France,Female,43,5,95901.55,2,0,0,41154.04,0
15600630,448,Spain,Male,25,10,106988.14,2,1,1,138490.19,0
15600631,660,Germany,Male,31,1,83484.41,3,1,0,128262.19,1
15600632,668,Spain,Female,48,6,0.0,1,0,1,104086.77,0
15600633,676,Spain,Female,19,8,114876.06,2,1,1,62165.17,0
15600634,775,France,Female,65,5,116886.22,2,1,1,83912.02,0
15600635,704,France,Female,21,10,105069.24,2,1,1,90311.66,0
15600636,415,Spain,Male,18,7,112446.03,1,1,0,26619.44,0
15600637,684,France,Male,72,4,119466.09,2,1,1,146251.57,0
15600638,678,France,Female,37,1,104590.99,1,1,1,27395.59,1
15600639,396,France,Female,31,3,116351.71,1,1,0,112427.29,0
15600640,686,France,Male,57,0,94370.19,2,1,0,81528.22,0
15600641,731,France,Male,42,0,108018.9,4,1,0,117583.63,1
15600642,580,France,Female,42,5,82232.22,2,1,1,50225.59,0
15600643,657,France,Female,20,1,0.0,1,0,0,68339.9,0
15600644,495,France,Male,22,5,0.0,1,1,0,85942.7,0
15600645,556,Germany,Female,55,0,118446.52,1,0,0,31299.11,1
15600646,495,Spain,Female,71,10,0.0,3,1,1,129998.04,1
15600647,501,Spain,Male,43,9,0.0,1,0,1,148857.57,0
15600648,628,Germany,Male,57,2,104244.27,3,1,1,71374.32,0
15600649,489,France,Male,55,8,84261.26,3,1,1,65870.22,1
15600650,500,France,Male,55,1,0.0,2,1,0,95200.88,0
15600651,370,Spain,Male,21,7,90969.73,1,0,1,107970.27,0
15600652,603,Spain,Female,24,5,0.0,1,0,0,132257.82,0
15600653,413,Spain,Female,47,5,93006.57,2,1,0,65340.29,0
15600654,567,France,Female,47,6,0.0,2,1,0,118251.68,0
15600655,421,France,Female,73,4,88394.83,3,0,0,47410.9,0
15600656,827,France,Male,36,10,96346.87,1,1,0,106860.48,0
15600657,511,France,Male,56,3,0.0,2,0,1,78010.6,0
15600658,479,Spain,Male,52,5,84028.15,2,1,0,104326.87,0
15600659,418,Spain,Male,57,7,112517.36,1,1,1,66274.03,0
15600660,764,France,Female,50,3,0.0,2,0,1,54735.81,0
15600661,574,Germany,Female,50,4,114542.84,2,0,1,80608.67,0
15600662,595,Spain,Male,31,6,98949.46,1,1,1,135838.87,0
15600663,417,France,Male,55,5,0.0,1,1,1,106105.03,0
15600664,803,France,Male,27,3,0.0,1,1,0,97573.73,0
15600665,820,France,Male,74,3,88370.95,1,1,1,112181.81,0
15600666,842,France,Male,45,9,115959.53,1,0,0,113430.08,0
15600667,752,France,Male,31,3,0.0,1,1,0,54790.45,0
15600668,733,France,Female,53,0,116191.8,3,0,0,46419.58,1
15600669,456,France,Male,55,4,0.0,2,0,0,83732.8,0
15600670,458,France,Male,33,7,85322.97,2,1,1,34957.95,0
15600671,677,Germany,Female,38,6,105823.61,1,1,0,79089.99,1
15600672,452,France,Male,45,4,111975.41,1,1,1,108561.11,0
15600673,490,Spain,Female,50,2,99127.46,2,0,1,16000.37,0
15600674,414,France,Male,23,10,85807.87,1,1,1,30004.91,0
15600675,483,Germany,Female,58,0,166877.15,2,1,1,144890.75,0
15600676,548,France,Male,32,6,117627.53,1,1,0,140272.17,0
15600677,717,France,Female,61,10,0.0,1,1,1,71418.73,1
15600678,504,Germany,Male,20,2,138520.36,2,0,1,94654.43,0
15600679,428,Germany,Female,60,3,86096.72,2,1,1,35964.48,0
15600680,785,Germany,Female,64,4,135240.78,4,1,1,59686.62,1
15600681,731,France,Male,52,7,105043.35,3,0,1,122045.84,0
15600682,831,France,Male,31,6,116906.29,2,1,1,130555.49,0
15600683,599,Spain,Female,19,8,101890.01,1,0,0,69714.44,0
15600684,726,Germany,Female,46,10,148128.18,1,1,1,56992.11,1
15600685,436,Spain,Male,21,2,0.0,2,1,1,107027.06,0
15600686,653,Spain,Male,43,10,106319.63,1,0,0,111916.93,0
15600687,590,France,Male,68,9,95395.41,2,1,1,147813.95,0
15600688,437,Germany,Female,29,0,50493.98,2,1,0,109139.39,0
15600689,812,France,Male,19,0,96215.14,2,1,1,47422.27,0
15600690,832,France,Female,34,9,101849.45,2,1,1,23097.92,0
15600691,673,France,Female,52,0,89015.68,1,0,1,49776.7,0
15600692,521,Spain,Male,27,1,86085.53,2,1,1,45598.1,0
15600693,706,France,Male,65,1,0.0,2,0,1,27532.63,0
15600694,366,France,Male,39,6,103544.51,2,1,0,74992.32,0
15600695,572,Spain,Female,58,8,80173.55,2,1,0,53898.78,0
15600696,643,France,Female,60,7,0.0,1,1,1,139887.23,0
15600697,743,Spain,Female,38,3,105743.18,3,1,0,69527.82,1
15600698,659,France,Male,32,1,112489.97,1,1,1,133343.24,0
15600699,847,France,Female,52,2,92494.75,2,1,0,56408.83,0
15600700,568,Spain,Female,65,9,105897.45,2,1,1,127251.23,0
15600701,583,France,Female,38,4,90610.32,1,1,0,76359.46,0
15600702,739,France,Male,38,8,107615.2,3,1,0,19368.36,1
15600703,597,France,Female,38,7,0.0,4,1,0,80738.71,0
15600704,739,France,Male,61,2,85208.94,2,0,0,45613.71,0
15600705,401,Germany,Female,49,8,195798.05,2,1,0,56504.69,0
15600706,364,France,Male,72,9,93342.69,3,1,1,107388.25,1
15600707,673,Germany,Female,22,2,106041.64,1,1,0,86483.13,0
15600708,790,France,Male,56,9,100014.45,3,0,0,134962.69,1
15600709,461,Spain,Male,26,7,98091.87,2,1,1,141353.88,0
15600710,533,Germany,Female,70,0,149112.58,2,0,0,108279.25,0
15600711,709,Spain,Male,35,3,0.0,2,1,1,131577.28,0
15600712,356,France,Male,38,3,111590.13,2,1,1,41335.04,1
15600713,400,France,Male,25,5,84243.29,2,1,1,25702.05,0
15600714,663,France,Male,61,1,88298.36,2,0,1,59950.83,0
15600715,590,Germany,Female,69,6,150023.8,1,0,0,58971.7,1
15600716,594,Germany,Female,51,4,130997.16,2,0,1,104787.49,0
15600717,797,Germany,Female,27,9,108888.41,2,0,1,128448.57,0
15600718,714,France,Female,68,5,103578.95,1,1,1,55079.12,0
15600719,716,Spain,Female,58,10,93097.42,1,1,0,72344.36,0
15600720,759,Germany,Female,74,5,174384.59,1,1,0,29168.97,1
15600721,535,France,Female,41,10,92488.6,1,0,1,70720.03,0
15600722,636,France,Male,57,5,90951.03,1,1,0,43945.18,1
15600723,799,Spain,Female,41,9,99774.87,2,1,0,66631.48,0
15600724,441,Spain,Female,73,7,116526.99,2,1,0,50956.88,0
15600725,455,Germany,Male,49,9,118618.71,1,0,1,124178.49,0
15600726,362,France,Female,73,3,0.0,1,1,1,15548.46,0
15600727,495,Germany,Female,50,9,162450.28,2,1,1,60725.62,0
15600728,827,France,Female,55,7,106385.62,2,1,1,145846.81,0
15600729,468,France,Male,61,8,0.0,1,1,0,106664.01,0
15600730,552,France,Male,74,3,87710.48,1,1,0,119242.58,0
15600731,490,Germany,Female,73,0,148897.13,1,1,0,131082.96,1
15600732,464,Spain,Male,68,2,94486.53,2,1,1,63848.95,0
15600733,501,Spain,Male,66,0,0.0,2,1,1,23902.52,0
15600734,406,France,Male,51,6,108578.17,1,0,0,70443.14,1
15600735,731,Germany,Male,28,0,111595.94,1,1,1,103115.37,0
15600736,506,France,Male,48,10,80777.9,3,0,1,65056.86,0
15600737,789,Germany,Female,35,3,99335.85,2,1,1,75522.19,0
15600738,659,France,Female,40,0,112140.56,1,0,0,126443.04,1
15600739,482,France,Male,39,1,89699.47,3,0,0,19892.01,1
15600740,512,France,Male,60,10,0.0,1,1,0,60187.34,0
15600741,624,France,Male,35,0,87385.37,2,1,0,80935.76,0
15600742,532,Spain,Male,57,4,104254.7,1,0,1,55390.25,0
15600743,426,Spain,Male,64,6,0.0,1,1,0,75186.96,1
15600744,674,France,Female,58,2,0.0,2,1,1,69238.19,0
15600745,393,Germany,Male,64,7,85502.75,1,1,0,139727.71,1
15600746,555,France,Male,56,4,105306.99,1,1,0,81571.54,0
15600747,387,Spain,Male,37,4,99478.79,3,0,1,79303.46,0
15600748,667,Germany,Male,30,4,113348.8,1,0,1,49355.89,0
15600749,371,Spain,Male,62,7,100875.23,2,1,0,21253.58,0
15600750,422,France,Female,18,1,88383.92,1,1,1,55429.54,0
15600751,590,Germany,Male,69,1,87657.7,3,1,0,18673.1,0
15600752,773,Spain,Female,21,7,101938.69,4,1,1,126614.52,0
15600753,503,France,Male,41,8,0.0,1,1,0,42578.83,0
15600754,586,France,Male,53,10,0.0,2,1,0,138011.13,0
15600755,730,Germany,Female,53,9,129014.78,2,0,1,134587.87,0
15600756,354,Spain,Male,62,9,116865.16,1,1,1,104733.94,0
15600757,570,Spain,Female,19,1,117201.04,2,0,0,131443.4,0
15600758,659,Germany,Female,45,3,66909.58,3,1,1,133518.53,1
15600759,435,Germany,Female,43,7,62032.67,1,0,0,119806.76,0
15600760,526,France,Male,40,1,0.0,2,1,1,83570.27,0
15600761,608,France,Male,32,3,0.0,1,1,1,143256.27,0
15600762,569,France,Male,53,9,96587.07,2,1,0,125395.04,1
15600763,387,Spain,Female,44,0,92712.02,1,1,1,32142.98,0
15600764,491,France,Male,23,1,0.0,1,1,1,71687.62,0
15600765,780,Spain,Male,52,6,80121.44,1,1,0,87858.31,0
15600766,747,Germany,Female,56,0,137846.18,1,0,0,86470.96,0
15600767,584,Germany,Female,55,0,137882.33,2,1,1,66237.2,0
15600768,552,France,Female,52,1,0.0,1,1,1,86771.43,0
15600769,678,Germany,Male,53,3,96653.02,1,1,0,27553.93,1
15600770,643,France,Male,27,6,104444.16,1,1,0,103456.38,0
15600771,797,Germany,Male,47,3,98075.51,1,0,0,82195.2,1
15600772,844,France,Female,70,4,0.0,2,1,0,121333.15,0
15600773,521,France,Male,58,3,81385.02,1,1,0,108607.34,0
15600774,474,Germany,Female,55,3,151327.6,2,1,1,30223.92,1
15600775,675,France,Female,46,8,113557.79,2,1,0,62345.79,0
15600776,414,France,Male,69,5,102989.19,2,1,0,114393.3,0
15600777,630,Spain,Female,60,2,118297.09,1,1,1,60479.64,1
15600778,621,Spain,Male,56,5,97263.66,2,1,0,91531.64,1
15600779,593,Spain,Female,67,6,0.0,1,1,1,144771.39,1
15600780,364,Spain,Male,21,6,0.0,1,1,0,25789.28,0
15600781,575,Spain,Female,22,7,97461.77,2,0,1,40689.04,0
15600782,814,France,Male,21,3,100687.1,2,1,1,79882.27,0
15600783,480,France,Female,53,0,112317.89,1,0,0,114688.52,0
15600784,544,France,Female,62,5,0.0,3,1,1,59565.03,1
15600785,642,Germany,Male,33,7,174101.47,2,1,1,30857.3,0
15600786,558,Spain,Female,42,4,109379.09,1,1,0,57629.74,0
15600787,788,France,Male,31,2,103675.85,1,1,1,101998.4,0
15600788,730,France,Male,28,3,103132.43,1,1,1,121993.95,0
15600789,462,Germany,Female,46,7,138355.68,1,1,1,146896.74,0
15600790,593,France,Female,51,5,102558.62,1,1,0,117781.67,1
15600791,515,Spain,Male,39,4,0.0,1,1,0,81454.92,1
15600792,540,Spain,Male,31,8,105615.21,1,0,1,54503.3,0
15600793,606,Spain,Male,73,9,108949.08,1,1,0,140214.71,0
15600794,676,France,Male,41,2,89030.68,1,1,1,87118.39,0
15600795,567,Germany,Male,56,6,80312.37,1,1,1,107987.14,0
15600796,844,Germany,Female,43,8,153361.15,1,1,1,78779.45,0
15600797,708,Spain,Male,60,10,0.0,2,0,1,47684.45,1
15600798,624,Spain,Male,53,10,0.0,1,1,1,88836.69,0
15600799,401,Germany,Female,56,3,147140.55,2,1,1,128387.07,0
